idClass,idStudent,score
157,1613,0.02
158,1613,9.55
14,1613,3.05
13,1614,8.29
68,1614,0.23
157,1614,3.57
158,1614,9.38
14,1614,5.43
13,1615,9.18
68,1615,1.57
157,1615,5.59
158,1615,4.96
14,1615,3.26
13,1616,5.22
68,1616,7.21
157,1616,4.24
158,1616,6.26
14,1616,0.52
13,1617,5.09
68,1617,0.64
157,1617,5.89
158,1617,3.34
14,1617,8.17
13,1618,9.6
68,1618,0.02
157,1618,3.77
158,1618,1.89
14,1618,7.27
13,1619,9.15
68,1619,4.97
157,1619,4.71
158,1619,6.6
14,1619,0.91
13,1620,5.8
68,1620,7.42
157,1620,4.79
158,1620,2.73
14,1620,3.03
13,1621,0.86
68,1621,5.43
157,1621,5.91
158,1621,7.26
14,1621,8.7
13,1622,6.81
68,1622,3.29
157,1622,9.93
158,1622,8.09
14,1622,4.09
13,1623,6.96
68,1623,6.23
157,1623,6.61
158,1623,1.76
14,1623,4.58
13,1624,2.35
68,1624,6.53
157,1624,8.49
158,1624,8.32
14,1624,3.38
13,1625,2.42
68,1625,5.71
157,1625,5.96
158,1625,1.28
14,1625,1.26
13,1626,3.07
68,1626,8.55
157,1626,3.59
158,1626,9.34
14,1626,2.82
13,1627,0.33
68,1627,6.33
157,1627,9.36
158,1627,1.49
14,1627,2.47
13,1628,7.87
68,1628,7.78
157,1628,7.43
158,1628,9.95
14,1628,9.35
13,1629,2.47
68,1629,4.12
157,1629,9.91
158,1629,4.42
14,1629,0.61
13,1630,7.13
68,1630,4.81
157,1630,9.7
158,1630,0.22
14,1630,5.36
13,1631,0.11
68,1631,1.52
157,1631,7.01
158,1631,7.55
14,1631,5.38
13,1632,2.87
68,1632,8.07
157,1632,0.41
158,1632,2.09
14,1632,2.13
13,1633,3.88
68,1633,9.29
157,1633,2.69
158,1633,9.73
14,1633,5.71
13,1634,5.74
68,1634,0.05
157,1634,0.18
158,1634,9.68
14,1634,4.86
13,1635,4.12
68,1635,3.72
157,1635,2.08
158,1635,7.07
14,1635,0.34
13,1636,9.11
68,1636,5.79
157,1636,4.1
158,1636,9.11
14,1636,5.8
13,1637,4.23
68,1637,0.86
157,1637,0.04
158,1637,9.73
14,1637,5.81
13,1638,2.63
68,1638,5.21
157,1638,7.98
158,1638,9.42
14,1638,5.0
13,1639,2.18
68,1639,0.66
157,1639,8.23
158,1639,2.79
14,1639,4.61
13,1640,4.11
68,1640,3.69
157,1640,1.67
158,1640,9.24
14,1640,0.41
13,1641,2.4
68,1641,2.63
157,1641,0.01
158,1641,8.68
14,1641,6.45
13,1642,1.68
68,1642,7.74
157,1642,5.07
158,1642,3.52
14,1642,4.46
13,1643,5.26
68,1643,6.78
157,1643,0.95
158,1643,5.3
14,1643,0.62
13,1644,9.16
68,1644,5.78
157,1644,3.08
158,1644,6.48
14,1644,8.42
13,1645,5.73
68,1645,3.99
157,1645,8.41
158,1645,9.76
14,1645,7.52
13,1646,1.18
68,1646,6.89
157,1646,3.77
158,1646,5.72
14,1646,0.85
13,1647,6.65
68,1647,5.34
157,1647,9.82
158,1647,3.2
14,1647,8.34
13,1648,4.18
68,1648,5.4
157,1648,3.45
158,1648,4.04
14,1648,0.94
13,1649,9.08
68,1649,0.18
157,1649,8.9
158,1649,2.66
14,1649,5.83
13,1650,1.32
68,1650,7.19
157,1650,0.94
158,1650,1.31
14,1650,0.89
13,1651,2.77
68,1651,5.07
157,1651,2.57
158,1651,4.83
14,1651,3.6
13,1652,1.15
68,1652,6.01
157,1652,6.03
158,1652,3.26
14,1652,3.08
13,1653,3.97
68,1653,7.6
157,1653,4.43
158,1653,6.33
14,1653,4.25
13,1654,0.41
68,1654,3.7
157,1654,0.67
158,1654,6.96
14,1654,6.15
13,1655,5.56
68,1655,8.33
157,1655,6.7
158,1655,6.61
14,1655,0.12
13,1656,2.54
68,1656,0.75
157,1656,4.07
158,1656,4.23
14,1656,2.38
13,1657,5.93
68,1657,1.46
157,1657,3.73
158,1657,7.37
14,1657,5.72
13,1658,6.72
68,1658,5.4
157,1658,2.9
158,1658,7.36
14,1658,6.03
13,1659,9.66
68,1659,5.73
157,1659,0.38
158,1659,5.55
14,1659,5.52
13,1660,3.71
68,1660,5.56
157,1660,9.23
158,1660,1.79
14,1660,3.78
13,1661,7.64
68,1661,3.15
157,1661,4.03
158,1661,2.85
14,1661,8.69
13,1662,1.7
68,1662,2.54
157,1662,2.02
158,1662,5.84
14,1662,0.18
13,1663,4.72
68,1663,6.81
157,1663,4.41
158,1663,9.89
14,1663,3.02
13,1664,3.8
68,1664,2.53
157,1664,0.15
158,1664,0.14
14,1664,1.32
13,1665,2.5
68,1665,2.23
157,1665,4.3
158,1665,5.21
14,1665,9.66
13,1666,2.31
68,1666,5.02
157,1666,3.89
158,1666,5.88
14,1666,0.57
13,1667,6.66
68,1667,7.25
157,1667,4.61
158,1667,9.4
14,1667,1.52
13,1668,4.51
68,1668,5.41
157,1668,2.36
158,1668,4.86
14,1668,0.72
13,1669,5.86
68,1669,2.58
157,1669,7.06
158,1669,7.94
14,1669,3.27
13,1670,5.28
68,1670,2.9
157,1670,3.02
158,1670,0.96
14,1670,7.44
13,1671,1.93
68,1671,7.63
157,1671,2.43
158,1671,7.91
14,1671,1.59
13,1672,3.52
68,1672,0.23
157,1672,4.59
158,1672,8.03
14,1672,3.0
13,1673,0.34
68,1673,7.3
157,1673,6.5
158,1673,2.44
14,1673,0.54
13,1674,1.73
68,1674,5.08
157,1674,6.46
158,1674,1.86
14,1674,0.78
13,1675,0.8
68,1675,8.43
157,1675,8.4
158,1675,8.62
14,1675,4.92
13,1676,9.58
68,1676,0.93
157,1676,8.38
158,1676,8.82
14,1676,4.76
13,1677,8.47
68,1677,3.69
157,1677,9.3
158,1677,6.71
14,1677,8.03
13,1678,2.25
68,1678,5.7
157,1678,2.15
158,1678,1.4
14,1678,8.87
13,1679,2.46
68,1679,2.46
157,1679,5.09
158,1679,5.34
14,1679,2.64
13,1680,7.07
68,1680,2.32
157,1680,9.24
158,1680,2.18
14,1680,5.27
13,1681,5.45
68,1681,9.59
157,1681,5.63
158,1681,5.77
14,1681,2.0
13,1682,4.67
68,1682,6.16
157,1682,9.86
158,1682,4.6
14,1682,0.82
13,1683,3.74
68,1683,7.46
157,1683,8.59
158,1683,0.23
14,1683,1.37
13,1684,7.51
68,1684,5.35
157,1684,4.58
158,1684,9.15
14,1684,7.25
13,1685,6.29
68,1685,6.51
157,1685,4.11
158,1685,8.0
14,1685,9.08
13,1686,4.91
68,1686,5.51
157,1686,6.49
158,1686,3.54
14,1686,8.27
13,1687,0.75
68,1687,1.61
157,1687,8.71
158,1687,2.5
14,1687,5.9
13,1688,9.28
68,1688,4.78
157,1688,3.88
158,1688,0.87
14,1688,4.77
13,1689,9.16
68,1689,0.65
157,1689,5.23
158,1689,0.74
14,1689,6.61
13,1690,3.64
68,1690,0.91
157,1690,9.03
158,1690,0.68
14,1690,8.87
13,1691,5.52
68,1691,5.8
157,1691,4.12
158,1691,3.15
14,1691,9.09
13,1692,0.12
68,1692,0.89
157,1692,6.34
158,1692,1.75
14,1692,8.9
13,1693,9.05
68,1693,5.35
157,1693,2.05
158,1693,5.03
14,1693,9.46
13,1694,2.76
68,1694,4.22
157,1694,4.34
158,1694,4.07
14,1694,7.04
13,1695,0.39
68,1695,0.58
157,1695,3.55
158,1695,9.66
14,1695,3.14
13,1696,6.36
68,1696,7.74
157,1696,5.33
158,1696,0.03
14,1696,3.11
13,1697,3.02
68,1697,0.52
157,1697,8.02
158,1697,1.22
14,1697,5.57
13,1698,6.09
68,1698,2.23
157,1698,9.29
158,1698,1.45
14,1698,8.55
13,1699,1.18
68,1699,2.93
157,1699,5.09
158,1699,6.71
14,1699,9.83
13,1700,3.9
68,1700,8.38
157,1700,0.56
158,1700,9.64
14,1700,4.17
13,1701,3.14
68,1701,0.98
157,1701,5.39
158,1701,3.73
14,1701,2.58
13,1702,2.0
68,1702,6.41
157,1702,1.66
158,1702,1.91
14,1702,1.73
13,1703,3.57
68,1703,2.74
157,1703,2.46
158,1703,5.7
14,1703,8.6
13,1704,1.42
68,1704,3.34
157,1704,0.53
158,1704,2.82
14,1704,0.53
13,1705,5.06
68,1705,9.94
157,1705,1.7
158,1705,6.84
14,1705,6.81
13,1706,0.07
68,1706,3.1
157,1706,7.89
158,1706,4.14
14,1706,6.38
13,1707,1.83
68,1707,2.4
157,1707,0.19
158,1707,3.37
14,1707,9.46
13,1708,1.35
68,1708,1.7
157,1708,2.62
158,1708,4.74
14,1708,5.44
13,1709,9.01
68,1709,9.42
157,1709,2.31
158,1709,2.87
14,1709,0.82
13,1710,2.5
68,1710,5.69
157,1710,2.37
158,1710,7.07
14,1710,6.44
13,1711,1.11
68,1711,0.8
157,1711,9.84
158,1711,5.56
14,1711,6.88
13,1712,6.29
68,1712,1.54
157,1712,7.5
158,1712,9.1
14,1712,3.84
13,1713,9.71
68,1713,9.64
157,1713,6.65
158,1713,9.23
14,1713,0.41
13,1714,4.38
68,1714,8.71
157,1714,4.64
158,1714,0.93
14,1714,1.75
13,1715,2.19
68,1715,4.67
157,1715,2.04
158,1715,5.2
14,1715,6.43
13,1716,2.18
68,1716,6.25
157,1716,4.65
158,1716,2.55
14,1716,1.83
13,1717,6.85
68,1717,5.34
157,1717,5.57
158,1717,2.05
14,1717,5.34
13,1718,8.9
68,1718,5.35
157,1718,6.23
158,1718,6.82
14,1718,1.65
13,1719,8.47
68,1719,0.65
157,1719,4.34
158,1719,3.97
14,1719,1.99
13,1720,7.68
68,1720,2.7
157,1720,9.25
158,1720,3.54
14,1720,9.66
13,1721,9.85
68,1721,4.62
157,1721,1.84
158,1721,8.96
14,1721,5.48
13,1722,7.62
68,1722,5.17
157,1722,8.0
158,1722,6.09
14,1722,7.42
13,1723,5.94
68,1723,1.86
157,1723,8.56
158,1723,6.89
14,1723,5.27
13,1724,1.63
68,1724,5.8
157,1724,7.58
158,1724,3.2
14,1724,6.1
13,1725,9.34
68,1725,8.75
157,1725,1.25
158,1725,8.7
14,1725,3.5
13,1726,2.4
68,1726,7.18
157,1726,7.22
158,1726,6.66
14,1726,8.76
13,1727,5.34
68,1727,2.26
157,1727,2.45
158,1727,0.14
14,1727,4.36
13,1728,5.87
68,1728,3.27
157,1728,5.98
158,1728,9.15
14,1728,0.87
13,1729,2.34
68,1729,5.87
157,1729,5.95
158,1729,9.77
14,1729,2.59
13,1730,9.87
68,1730,2.97
157,1730,0.46
158,1730,3.21
14,1730,0.49
13,1731,4.47
68,1731,6.98
157,1731,6.09
158,1731,2.94
14,1731,2.9
13,1732,4.49
68,1732,9.71
157,1732,6.7
158,1732,0.21
14,1732,9.64
13,1733,8.0
68,1733,2.91
157,1733,6.36
158,1733,9.45
14,1733,7.97
13,1734,2.84
68,1734,9.89
157,1734,2.58
158,1734,8.39
14,1734,7.26
13,1735,6.51
68,1735,5.29
157,1735,3.89
158,1735,8.5
14,1735,8.55
13,1736,8.72
68,1736,4.49
157,1736,9.58
158,1736,6.44
14,1736,5.56
13,1737,2.41
68,1737,6.25
157,1737,5.44
158,1737,2.62
14,1737,5.08
13,1738,9.17
68,1738,0.6
157,1738,7.08
158,1738,4.53
14,1738,5.16
13,1739,7.89
68,1739,3.13
157,1739,9.68
158,1739,6.99
14,1739,9.75
13,1740,1.85
68,1740,4.17
157,1740,6.59
158,1740,1.93
14,1740,7.23
13,1741,7.43
68,1741,0.09
157,1741,5.16
158,1741,8.89
14,1741,7.23
13,1742,3.67
68,1742,8.09
157,1742,4.67
158,1742,1.8
14,1742,7.89
13,1743,8.59
68,1743,3.58
157,1743,8.07
158,1743,9.59
14,1743,1.53
13,1744,2.09
68,1744,7.97
157,1744,5.37
158,1744,0.95
14,1744,4.15
13,1745,8.9
68,1745,6.29
157,1745,5.67
158,1745,3.34
14,1745,6.37
13,1746,6.91
68,1746,4.84
157,1746,2.48
158,1746,2.44
14,1746,7.98
13,1747,2.21
68,1747,8.22
157,1747,2.37
158,1747,9.73
14,1747,4.05
13,1748,2.81
68,1748,2.61
157,1748,7.17
158,1748,0.74
14,1748,3.3
13,1749,4.41
68,1749,8.98
157,1749,1.58
158,1749,4.83
14,1749,5.49
13,1750,6.53
68,1750,1.86
157,1750,7.18
158,1750,6.68
14,1750,5.0
158,1751,3.24
14,1751,1.71
197,1751,0.63
198,1751,5.23
98,1751,2.44
158,1752,5.25
14,1752,1.42
197,1752,2.93
198,1752,3.06
98,1752,6.74
158,1753,6.46
14,1753,6.42
197,1753,6.04
198,1753,9.28
98,1753,6.03
158,1754,2.8
14,1754,6.27
197,1754,7.55
198,1754,1.12
98,1754,4.55
158,1755,1.6
14,1755,9.63
197,1755,1.48
198,1755,0.27
98,1755,4.58
158,1756,9.76
14,1756,2.39
197,1756,9.9
198,1756,4.74
98,1756,2.93
158,1757,8.75
14,1757,5.37
197,1757,0.01
198,1757,3.85
98,1757,6.93
158,1758,5.58
14,1758,1.85
197,1758,2.38
198,1758,8.1
98,1758,7.95
158,1759,9.71
14,1759,6.68
197,1759,9.92
198,1759,3.35
98,1759,8.06
158,1760,5.91
14,1760,0.53
197,1760,2.63
198,1760,2.47
98,1760,6.45
158,1761,2.27
14,1761,4.14
197,1761,8.8
198,1761,3.02
98,1761,3.42
158,1762,5.92
14,1762,0.13
197,1762,5.85
198,1762,2.25
98,1762,9.77
158,1763,0.86
14,1763,2.21
197,1763,3.0
198,1763,5.77
98,1763,0.29
158,1764,1.69
14,1764,3.58
197,1764,4.54
198,1764,7.21
98,1764,4.0
158,1765,9.19
14,1765,8.69
197,1765,3.33
198,1765,2.23
98,1765,4.22
158,1766,5.31
14,1766,5.87
197,1766,1.66
198,1766,9.27
98,1766,8.09
158,1767,0.46
14,1767,9.18
197,1767,4.31
198,1767,7.94
98,1767,6.02
158,1768,3.47
14,1768,0.01
197,1768,7.19
198,1768,0.88
98,1768,1.99
158,1769,5.73
14,1769,8.25
197,1769,5.09
198,1769,8.36
98,1769,9.68
158,1770,3.17
14,1770,5.53
197,1770,3.4
198,1770,9.98
98,1770,6.78
158,1771,2.9
14,1771,4.05
197,1771,5.75
198,1771,5.26
98,1771,2.99
158,1772,7.73
14,1772,9.14
197,1772,3.52
198,1772,5.83
98,1772,2.21
158,1773,2.84
14,1773,0.31
197,1773,4.33
198,1773,0.21
98,1773,7.8
158,1774,8.64
14,1774,1.25
197,1774,3.96
198,1774,10.0
98,1774,7.64
158,1775,9.39
14,1775,4.26
197,1775,0.99
198,1775,0.49
98,1775,0.21
158,1776,0.62
14,1776,5.26
197,1776,3.38
198,1776,5.66
98,1776,7.6
158,1777,1.85
14,1777,4.78
197,1777,6.86
198,1777,8.91
98,1777,8.43
158,1778,2.45
14,1778,1.72
197,1778,4.13
198,1778,7.94
98,1778,1.69
158,1779,7.52
14,1779,7.34
197,1779,0.34
198,1779,5.91
98,1779,0.78
158,1780,0.52
14,1780,4.39
197,1780,8.35
198,1780,4.08
98,1780,3.87
158,1781,8.47
14,1781,8.18
197,1781,1.26
198,1781,5.88
98,1781,8.27
158,1782,7.27
14,1782,9.78
197,1782,5.93
198,1782,7.34
98,1782,6.24
158,1783,6.29
14,1783,2.16
197,1783,8.06
198,1783,2.68
98,1783,1.97
158,1784,9.11
14,1784,1.59
197,1784,6.94
198,1784,7.35
98,1784,5.64
158,1785,0.35
14,1785,1.12
197,1785,5.18
198,1785,7.69
98,1785,6.04
158,1786,6.18
14,1786,0.49
197,1786,9.7
198,1786,2.94
98,1786,2.3
158,1787,8.43
14,1787,7.81
197,1787,9.41
198,1787,3.44
98,1787,5.57
158,1788,9.66
14,1788,4.62
197,1788,4.1
198,1788,5.19
98,1788,3.92
158,1789,7.78
14,1789,6.31
197,1789,2.29
198,1789,2.42
98,1789,5.93
158,1790,3.45
14,1790,4.8
197,1790,9.2
198,1790,6.6
98,1790,8.99
158,1791,9.84
14,1791,5.2
197,1791,9.92
198,1791,0.78
98,1791,9.76
158,1792,1.91
14,1792,5.21
197,1792,6.79
198,1792,0.9
98,1792,4.58
158,1793,2.9
14,1793,6.29
197,1793,1.29
198,1793,3.56
98,1793,0.7
158,1794,6.36
14,1794,6.15
197,1794,6.6
198,1794,4.65
98,1794,2.36
158,1795,5.98
14,1795,0.37
197,1795,7.72
198,1795,5.56
98,1795,4.4
158,1796,2.46
14,1796,7.27
197,1796,6.21
198,1796,9.69
98,1796,7.32
158,1797,3.22
14,1797,8.57
197,1797,2.21
198,1797,1.32
98,1797,2.73
158,1798,9.73
14,1798,3.22
197,1798,5.96
198,1798,3.12
98,1798,9.46
158,1799,1.65
14,1799,7.58
197,1799,4.17
198,1799,1.95
98,1799,8.74
158,1800,9.47
14,1800,9.39
197,1800,8.65
198,1800,5.43
98,1800,0.28
158,1801,8.3
14,1801,9.38
197,1801,7.84
198,1801,9.37
98,1801,1.71
158,1802,4.75
14,1802,0.91
197,1802,1.21
198,1802,3.07
98,1802,9.08
158,1803,8.64
14,1803,2.92
197,1803,3.21
198,1803,2.96
98,1803,3.64
158,1804,5.8
14,1804,4.7
197,1804,0.04
198,1804,4.87
98,1804,8.97
158,1805,4.64
14,1805,1.32
197,1805,2.39
198,1805,2.71
98,1805,4.49
158,1806,6.22
14,1806,7.61
197,1806,5.79
198,1806,4.05
98,1806,7.71
158,1807,5.0
14,1807,7.22
197,1807,0.35
198,1807,8.35
98,1807,4.66
158,1808,8.19
14,1808,4.58
197,1808,8.6
198,1808,9.48
98,1808,8.89
158,1809,9.16
14,1809,5.47
197,1809,6.96
198,1809,4.92
98,1809,9.01
158,1810,8.07
14,1810,9.23
197,1810,7.63
198,1810,3.34
98,1810,0.88
158,1811,9.85
14,1811,6.11
197,1811,5.72
198,1811,2.1
98,1811,7.83
158,1812,5.48
14,1812,9.57
197,1812,9.9
198,1812,1.3
98,1812,1.62
158,1813,6.95
14,1813,9.83
197,1813,2.12
198,1813,8.17
98,1813,5.21
158,1814,1.46
14,1814,9.57
197,1814,6.87
198,1814,5.4
98,1814,0.67
158,1815,9.12
14,1815,8.41
197,1815,2.07
198,1815,4.19
98,1815,9.66
158,1816,9.02
14,1816,8.7
197,1816,9.88
198,1816,9.29
98,1816,1.72
158,1817,1.55
14,1817,7.71
197,1817,2.01
198,1817,6.81
98,1817,2.49
158,1818,8.5
14,1818,5.17
197,1818,2.83
198,1818,7.84
98,1818,7.35
158,1819,1.97
14,1819,5.55
197,1819,7.32
198,1819,6.25
98,1819,7.4
158,1820,2.35
14,1820,5.86
197,1820,9.67
198,1820,9.89
98,1820,3.56
158,1821,0.33
14,1821,9.12
197,1821,4.57
198,1821,1.04
98,1821,5.55
158,1822,0.77
14,1822,8.7
197,1822,8.96
198,1822,7.49
98,1822,8.65
158,1823,6.19
14,1823,6.31
197,1823,1.6
198,1823,2.03
98,1823,5.06
158,1824,9.36
14,1824,1.52
197,1824,9.04
198,1824,6.77
98,1824,6.57
158,1825,3.64
14,1825,9.7
197,1825,9.4
198,1825,1.4
98,1825,8.85
158,1826,3.97
14,1826,7.89
197,1826,6.76
198,1826,2.19
98,1826,3.35
158,1827,2.57
14,1827,2.81
197,1827,5.77
198,1827,4.62
98,1827,6.3
158,1828,4.27
14,1828,9.05
197,1828,2.69
198,1828,1.15
98,1828,5.41
158,1829,8.51
14,1829,2.22
197,1829,2.59
198,1829,4.32
98,1829,0.77
158,1830,0.3
14,1830,9.62
197,1830,3.11
198,1830,3.28
98,1830,0.8
158,1831,1.14
14,1831,0.77
197,1831,3.28
198,1831,9.24
98,1831,1.92
158,1832,4.14
14,1832,5.5
197,1832,4.53
198,1832,7.56
98,1832,9.46
158,1833,4.15
14,1833,2.47
197,1833,8.46
198,1833,7.95
98,1833,1.4
158,1834,9.8
14,1834,9.45
197,1834,0.51
198,1834,4.92
98,1834,1.52
158,1835,9.64
14,1835,2.82
197,1835,7.65
198,1835,5.84
98,1835,4.55
158,1836,4.72
14,1836,8.94
197,1836,4.5
198,1836,1.37
98,1836,1.96
158,1837,7.37
14,1837,9.09
197,1837,9.14
198,1837,1.38
98,1837,3.14
158,1838,2.52
14,1838,7.19
197,1838,6.12
198,1838,0.65
98,1838,4.93
158,1839,4.7
14,1839,5.72
197,1839,4.88
198,1839,8.26
98,1839,9.03
158,1840,6.98
14,1840,8.86
197,1840,3.4
198,1840,1.09
98,1840,1.77
158,1841,2.25
14,1841,1.13
197,1841,5.48
198,1841,3.65
98,1841,8.6
158,1842,7.17
14,1842,1.7
197,1842,4.66
198,1842,4.66
98,1842,4.12
158,1843,8.38
14,1843,3.23
197,1843,5.69
198,1843,2.12
98,1843,7.62
158,1844,6.78
14,1844,9.45
197,1844,4.71
198,1844,7.09
98,1844,4.46
158,1845,1.61
14,1845,5.2
197,1845,9.14
198,1845,5.98
98,1845,6.56
158,1846,7.83
14,1846,4.94
197,1846,9.84
198,1846,6.4
98,1846,2.55
158,1847,0.83
14,1847,4.15
197,1847,7.91
198,1847,7.95
98,1847,2.57
158,1848,3.27
14,1848,8.52
197,1848,2.48
198,1848,0.11
98,1848,2.51
158,1849,0.97
14,1849,0.59
197,1849,2.64
198,1849,8.95
98,1849,2.17
158,1850,9.49
14,1850,3.97
197,1850,5.23
198,1850,1.19
98,1850,7.3
158,1851,3.69
14,1851,1.49
197,1851,6.26
198,1851,6.21
98,1851,4.09
158,1852,0.53
14,1852,7.65
197,1852,9.8
198,1852,2.96
98,1852,1.93
158,1853,8.23
14,1853,4.61
197,1853,0.13
198,1853,8.65
98,1853,6.42
158,1854,2.14
14,1854,3.8
197,1854,0.45
198,1854,7.28
98,1854,4.85
158,1855,5.9
14,1855,9.99
197,1855,8.72
198,1855,3.84
98,1855,5.25
158,1856,5.79
14,1856,3.75
197,1856,0.04
198,1856,1.63
98,1856,0.95
158,1857,8.64
14,1857,6.37
197,1857,8.97
198,1857,4.27
98,1857,3.42
158,1858,0.05
14,1858,2.1
197,1858,6.67
198,1858,0.27
98,1858,4.68
158,1859,5.85
14,1859,3.34
197,1859,3.29
198,1859,8.82
98,1859,0.25
158,1860,7.34
14,1860,3.96
197,1860,0.85
198,1860,3.52
98,1860,2.19
158,1861,9.56
14,1861,2.12
197,1861,0.16
198,1861,3.88
98,1861,6.86
158,1862,3.88
14,1862,2.28
197,1862,0.33
198,1862,5.73
98,1862,0.47
158,1863,8.18
14,1863,4.28
197,1863,9.98
198,1863,1.2
98,1863,9.66
158,1864,4.3
14,1864,7.23
197,1864,4.34
198,1864,1.23
98,1864,9.79
158,1865,4.77
14,1865,4.09
197,1865,8.82
198,1865,5.76
98,1865,1.74
158,1866,8.12
14,1866,6.2
197,1866,2.42
198,1866,1.1
98,1866,2.56
158,1867,0.62
14,1867,9.01
197,1867,1.5
198,1867,4.39
98,1867,4.27
158,1868,1.56
14,1868,7.01
197,1868,9.75
198,1868,5.35
98,1868,2.71
158,1869,1.92
14,1869,4.07
197,1869,0.37
198,1869,5.83
98,1869,9.49
158,1870,8.65
14,1870,9.71
197,1870,7.92
198,1870,8.15
98,1870,7.21
158,1871,4.99
14,1871,9.43
197,1871,2.42
198,1871,8.4
98,1871,2.64
158,1872,5.24
14,1872,2.73
197,1872,4.76
198,1872,1.98
98,1872,6.99
158,1873,8.7
14,1873,6.39
197,1873,4.55
198,1873,2.66
98,1873,1.78
158,1874,0.3
14,1874,9.65
197,1874,8.3
198,1874,1.25
98,1874,7.08
158,1875,9.37
14,1875,0.73
197,1875,5.31
198,1875,8.66
98,1875,7.15
158,1876,9.6
14,1876,7.13
197,1876,0.37
198,1876,3.32
98,1876,6.76
158,1877,9.5
14,1877,0.97
197,1877,6.31
198,1877,5.57
98,1877,2.32
158,1878,4.18
14,1878,7.32
197,1878,2.83
198,1878,5.01
98,1878,4.31
158,1879,0.24
14,1879,2.05
197,1879,7.17
198,1879,8.55
98,1879,7.98
158,1880,8.06
14,1880,5.14
197,1880,1.28
198,1880,6.83
98,1880,3.58
158,1881,8.5
14,1881,4.52
197,1881,3.01
198,1881,9.37
98,1881,2.88
158,1882,2.3
14,1882,1.42
197,1882,9.19
198,1882,5.5
98,1882,6.71
158,1883,3.91
14,1883,9.87
197,1883,0.06
198,1883,9.17
98,1883,3.49
158,1884,6.47
14,1884,2.47
197,1884,8.14
198,1884,4.88
98,1884,6.77
158,1885,5.57
14,1885,4.1
197,1885,1.15
198,1885,4.28
98,1885,0.2
158,1886,2.3
14,1886,0.09
197,1886,5.81
198,1886,7.29
98,1886,7.31
158,1887,6.08
14,1887,3.31
197,1887,4.9
198,1887,5.13
98,1887,6.55
158,1888,1.05
14,1888,2.29
197,1888,4.53
198,1888,1.1
98,1888,6.14
158,1889,6.69
14,1889,5.24
197,1889,3.06
198,1889,3.64
98,1889,6.22
158,1890,1.08
14,1890,3.28
197,1890,3.82
198,1890,8.38
98,1890,7.68
158,1891,5.97
14,1891,4.93
197,1891,2.28
198,1891,3.6
98,1891,2.23
158,1892,2.81
14,1892,2.61
197,1892,1.96
198,1892,2.62
98,1892,2.39
158,1893,5.91
14,1893,6.69
197,1893,4.04
198,1893,0.61
98,1893,0.53
158,1894,6.81
14,1894,0.25
197,1894,5.29
198,1894,7.32
98,1894,6.85
158,1895,6.56
14,1895,1.55
197,1895,6.04
198,1895,8.63
98,1895,8.43
158,1896,3.46
14,1896,0.84
197,1896,5.12
198,1896,6.77
98,1896,1.0
158,1897,2.76
14,1897,8.18
197,1897,8.33
198,1897,6.41
98,1897,0.15
158,1898,5.89
14,1898,1.93
197,1898,0.54
198,1898,8.32
98,1898,7.76
158,1899,8.9
14,1899,0.23
197,1899,7.25
198,1899,2.16
98,1899,8.15
158,1900,3.03
14,1900,3.5
197,1900,5.41
198,1900,8.09
98,1900,1.91
158,1901,0.86
14,1901,2.06
197,1901,1.57
198,1901,3.78
98,1901,3.52
158,1902,4.53
14,1902,8.63
197,1902,3.23
198,1902,8.36
98,1902,3.55
158,1903,4.28
14,1903,6.94
197,1903,0.71
198,1903,6.24
98,1903,5.89
158,1904,0.34
14,1904,0.89
197,1904,3.31
198,1904,6.22
98,1904,5.64
158,1905,9.8
14,1905,0.34
197,1905,3.7
198,1905,3.67
98,1905,2.97
158,1906,2.67
14,1906,2.13
197,1906,5.0
198,1906,8.57
98,1906,1.95
158,1907,7.45
14,1907,4.54
197,1907,3.73
198,1907,0.63
98,1907,4.24
158,1908,2.89
14,1908,7.57
197,1908,5.91
198,1908,0.15
98,1908,9.94
158,1909,1.26
14,1909,4.43
197,1909,5.5
198,1909,2.72
98,1909,7.98
158,1910,0.61
14,1910,6.28
197,1910,3.92
198,1910,5.12
98,1910,6.4
158,1911,9.03
14,1911,4.6
197,1911,0.95
198,1911,2.89
98,1911,4.29
158,1912,5.31
14,1912,1.74
197,1912,9.97
198,1912,6.98
98,1912,2.56
158,1913,5.79
14,1913,1.31
197,1913,9.01
198,1913,0.95
98,1913,7.16
158,1914,3.44
14,1914,6.07
197,1914,8.42
198,1914,9.99
98,1914,8.32
158,1915,0.57
14,1915,8.79
197,1915,7.18
198,1915,1.36
98,1915,8.13
158,1916,1.48
14,1916,4.86
197,1916,9.76
198,1916,2.87
98,1916,3.74
158,1917,3.45
14,1917,1.81
197,1917,4.78
198,1917,1.01
98,1917,9.36
158,1918,2.3
14,1918,7.45
197,1918,7.4
198,1918,2.41
98,1918,7.33
158,1919,0.92
14,1919,6.02
197,1919,6.21
198,1919,3.62
98,1919,7.29
158,1920,7.72
14,1920,7.66
197,1920,6.89
198,1920,0.79
98,1920,4.52
158,1921,5.16
14,1921,6.46
197,1921,8.15
198,1921,4.61
98,1921,8.58
158,1922,7.19
14,1922,0.33
197,1922,8.23
198,1922,1.47
98,1922,1.81
158,1923,0.95
14,1923,0.47
197,1923,6.16
198,1923,8.51
98,1923,4.62
158,1924,2.87
